"ValueID","PerfID","Perf_Value","Report_info_ID","ReportNo","ActiveStatus","CreatedDate"
"3431","1","1,Heart Rate,60,60,0,+/- 2 BPM,Pass","265","","",""
"3432","1","2,Heart Rate,120,120,0,+/- 2 BPM,Pass","265","","",""
"3433","1","3,Heart Rate,40,40,0,+/- 2 BPM,Pass","265","","",""
"3434","2","1,95,75,95,76,0,1,±2,±2,Pass","265","","",""
"3435","2","2,90,65,90,66,0,1,±2,±2,Pass","265","","",""
"3436","2","3,80,60,80,59,0,-1,±2,±2,Pass","265","","",""
"3437","3","1,120,80,90,120,79,91,0,-1,-1,±5,±5,±5,Pass","265","","",""
"3438","3","2,150,100,115,153,102,115,3,2,0,±5,±5,±5,Pass","265","","",""
"3439","1","1,Heart Rate,60,60,0,+/- 2 BPM,Pass","270","","",""
"3440","1","2,Heart Rate,120,120,0,+/- 2 BPM,Pass","270","","",""
"3441","1","3,Heart Rate,40,40,0,+/- 2 BPM,Pass","270","","",""
"3442","15","50,27.3,* Normal Sync time should be within 20 to 30 milli second","270","","",""
"3443","15","100,22,^ Normal Sync time should be within 50 to 60 milli second","270","","",""
"3444","15","200,22,","270","","",""
"3445","9","1,50,47.8,-2.2,+/- 5 %,Pass","270","","",""
"3446","9","2,100,97.2,-2.8,+/- 5 %,Pass","270","","",""
"3447","9","3,150,146,-4,+/- 5 %,Pass","270","","",""
"3448","9","4,200,194.6,-5.4,+/- 5 %,Pass","270","","",""
"3449","1","1,Heart Rate,60,60,0,+/- 2 BPM,Pass","279","","",""
"3450","1","2,Heart Rate,120,120,0,+/- 2 BPM,Pass","279","","",""
"3451","1","3,Heart Rate,40,40,0,+/- 2 BPM,Pass","279","","",""
"3452","2","1,95,75,95,76,0,1,±2,±2,Pass","279","","",""
"3453","2","2,90,65,90,65,0,0,±2,±2,Pass","279","","",""
"3454","2","3,80,60,80,59,0,-1,±2,±2,Pass","279","","",""
"3455","3","1,120,80,90,121,84,92,1,4,2,±5,±5,±5,Pass","279","","",""
"3456","3","2,150,100,115,150,101,116,0,1,1,±5,±5,±5,Pass","279","","",""
"3457","32","1,20,20,0,± .05g,Pass","276","","",""
"3458","32","2,50,50.03,0.03,± .05g,Pass","276","","",""
"3459","32","3,100,100.02,0.02,± .05g,Pass","276","","",""
"3460","32","4,150,150.03,0.03,± .05g,Pass","276","","",""
"3461","32","5,200,200.03,0.03,± .05g,Pass","276","","",""
"3465","27","1,36,36.4,36.7,36.3,36.9,36.5,36.56,0.56,±1 ºC,Pass","312","","",""
"3466","27","2,60,60.4,60.7,60.3,60.9,60.5,60.56,0.56,±1 ºC,Pass","312","","",""
"3467","27","3,100,100.4,100.7,99.5,99.3,100.5,99.38,0.38,±1 ºC,Pass","312","","",""
"3468","6","1,2300,2302,2305,2304,2303,2305,2302.4,2.4,+/-5%,Pass","313","","",""
"3469","6","2,2500,3015,3016,3012,3011,3010,2502.4,2.4,+/-5%,Pass","313","","",""
"3470","34","1,60,59,59.4,59.6,59.3,59.5,59.4,59.44,0.44,± 5 ºC,Pass","314","","",""
"3471","24","1,2,2,0,±5%,Pass","672","","",""
"3472","24","2,5,5.01,0.01,±5%,Pass","672","","",""
"3473","24","3,10,10,0,±5%,Pass","672","","",""
"3474","24","4,15,15,0,±5%,Pass","672","","",""
"3475","24","5,66,66,0,±5%,Pass","672","","",""
"3476","24","6,78,78.08,0.08,±5%,Pass","672","","",""
"3477","24","1,2,2,0,±5%,Pass","673","","",""
"3478","24","2,5,5.01,0.01,±5%,Pass","673","","",""
"3479","24","3,10,10.02,0.02,±5%,Pass","673","","",""
"3480","24","4,15,15,0,±5%,Pass","673","","",""
"3481","24","5,66,66,0,±5%,Pass","673","","",""
"3482","24","6,78,78.08,0.08,±5%,Pass","673","","",""
"3483","25","1,90,90,95,5,Pass","674","","",""
"3484","25","1,100,100,103,3,Pass","674","","",""
"3485","25","1,50 CM/S,45CM/S AT TEST POINT 1,NIL,AIR FLOW(40-50 CM/S),Pass","674","","",""
"3486","25","2,50 CM/S,48 CM/S AT TEST POINT 2,NIL,AIR FLOW(40-50 CM/S),Pass","674","","",""
"3487","35","1,-11.3,-10.9,-9.7,-9.3,-8.4,-9.90,-8 ºC to-18 ºC,Pass","675","","",""
"3488","36","1,7.7,7.6,8.5,6.5,7.7,7.66,2 ºC to8 ºC,Pass","675","","",""
"3489","23","1,200,203,3,±5%,Pass","677","","",""
"3490","23","2,150,154,4,±5%,Pass","677","","",""
"3491","23","3,100,102,2,±5%,Pass","677","","",""
"3492","23","1,200,204,4,±5%,Pass","678","","",""
"3493","23","2,150,153,3,±5%,Pass","678","","",""
"3494","23","3,100,102,2,±5%,Pass","678","","",""
"3495","23","1,200,202,2,±5%,Pass","679","","",""
"3496","23","2,150,154,4,±5%,Pass","679","","",""
"3497","23","3,100,102,2,±5%,Pass","679","","",""
"3498","23","1,200,203,3,±5%,Pass","680","","",""
"3499","23","2,150,154,4,±5%,Pass","680","","",""
"3500","23","3,100,103,3,±5%,Pass","680","","",""
"3501","35","1,-12.3,-10.8,-9.6,-9.2,-8.6,-10.01,-8 ºC to-18 ºC,Pass","681","","",""
"3502","36","1,7.7,5.3,4.8,8.5,7.6,6.56,2 ºC to8 ºC,Pass","681","","",""
"3503","35","1,-11.3,-10.9,-9.7,-9.3,-8.4,-9.90,-8 ºC to-18 ºC,Pass","682","","",""
"3504","36","1,7.7,7.6,8.5,6.5,7.7,7.66,2 ºC to8 ºC,Pass","682","","",""
"3505","6","1,2300,2302,2306,2308,2304,2307,2304.6,4.6,+/-5%,Pass","684","","",""
"3506","6","2,2500,2502,2506,2508,2504,2507,2504.6,4.6,+/-5%,Pass","684","","",""
"3507","6","1,2300,2302,2306,2308,2304,2307,2304.6,4.6,+/-5%,Pass","684","","",""
"3508","6","2,2500,2502,2506,2508,2504,2507,2504.6,4.6,+/-5%,Pass","684","","",""
"3509","34","1,60,58,58.4,59.6,58.5,58.6,59.3,58.88,0.88,± 5 ºC,Pass","685","","",""
"3510","6","1,2300,2301,2305,2307,2303,2306,2304.4,4.4,+/-5%,Pass","687","","",""
"3511","6","2,2500,2501,2505,2507,2503,2506,2504.4,4.4,+/-5%,Pass","687","","",""
"3512","6","1,2300,2303,2304,2305,2302,2305,2303.8,3.8,+/-5%,Pass","688","","",""
"3513","6","2,2500,2503,2504,2505,2502,2505,2503.8,3.8,+/-5%,Pass","688","","",""
"3514","34","1,60,59,59.5,59.6,59.3,59.2,59.4,59.4,0.4,± 5 ºC,Pass","691","","",""
"3515","6","1,2300,2302,2306,2308,2304,2307,2304.6,4.6,+/-5%,Pass","692","","",""
"3516","6","2,2500,2502,2506,2508,2504,2507,2504.6,4.6,+/-5%,Pass","692","","",""
"3517","27","1,36,36.4,36.7,36.3,36.9,36.5,36.56,0.56,±1 ºC,Pass","694","","",""
"3518","27","2,60,59.5,60.7,59.6,60.9,60.4,59.46,0.46,±1 ºC,Pass","694","","",""
"3519","27","3,100,100.4,100.7,100.3,100.9,100.5,100.56,0.56,±1 ºC,Pass","694","","",""
"3520","1","1,Heart Rate,60,60,0,+/- 2 BPM,Pass","696","","",""
"3521","1","2,Heart Rate,120,120,0,+/- 2 BPM,Pass","696","","",""
"3522","1","3,Heart Rate,40,40,0,+/- 2 BPM,Pass","696","","",""
"3523","2","1,95,75,96,76,1,1,±2,±2,Pass","696","","",""
"3524","2","2,90,65,91,66,1,1,±2,±2,Pass","696","","",""
"3525","2","3,80,60,81,61,1,1,±2,±2,Pass","696","","",""
"3526","3","1,120,80,90,121,82,88,1,2,-2,±5,±5,±5,Pass","696","","",""
"3527","3","2,150,100,115,148,98,112,-2,-2,-3,±5,±5,±5,Pass","696","","",""
"3528","1","1,Heart Rate,60,61,1,+/- 2 BPM,Pass","697","","",""
"3529","1","2,Heart Rate,120,120,0,+/- 2 BPM,Pass","697","","",""
"3530","1","3,Heart Rate,40,40,0,+/- 2 BPM,Pass","697","","",""
"3531","2","1,95,75,97,77,2,2,±2,±2,Pass","697","","",""
"3532","2","2,90,65,90,65,0,0,±2,±2,Pass","697","","",""
"3533","2","3,80,60,80,60,0,0,±2,±2,Pass","697","","",""
"3534","3","1,120,80,90,121,82,88,1,2,-2,±5,±5,±5,Pass","697","","",""
"3535","3","2,150,100,115,148,98,111,-2,-2,-4,±5,±5,±5,Pass","697","","",""
"3536","1","1,Heart Rate,60,61,1,+/- 2 BPM,Pass","698","","",""
"3537","1","2,Heart Rate,120,121,1,+/- 2 BPM,Pass","698","","",""
"3538","1","3,Heart Rate,40,41,1,+/- 2 BPM,Pass","698","","",""
"3539","2","1,95,75,95,75,0,0,±2,±2,Pass","698","","",""
"3540","2","2,90,65,90,65,0,0,±2,±2,Pass","698","","",""
"3541","2","3,80,60,80,60,0,0,±2,±2,Pass","698","","",""
"3542","3","1,120,80,90,121,82,87,1,2,-3,±5,±5,±5,Pass","698","","",""
"3543","3","2,150,100,115,148,98,111,-2,-2,-4,±5,±5,±5,Pass","698","","",""
"3544","1","1,Heart Rate,60,60,0,+/- 2 BPM,Pass","699","","",""
"3545","1","2,Heart Rate,120,120,0,+/- 2 BPM,Pass","699","","",""
"3546","1","3,Heart Rate,40,40,0,+/- 2 BPM,Pass","699","","",""
"3547","2","1,95,75,95,75,0,0,±2,±2,Pass","699","","",""
"3548","2","2,90,65,92,67,2,2,±2,±2,Pass","699","","",""
"3549","2","3,80,60,80,60,0,0,±2,±2,Pass","699","","",""
"3550","3","1,120,80,90,121,82,88,1,2,-2,±5,±5,±5,Pass","699","","",""
"3551","3","2,150,100,115,148,98,111,-2,-2,-4,±5,±5,±5,Pass","699","","",""
"3552","3","1,120,80,90,121,82,88,1,2,-2,±5,±5,±5,Pass","699","","",""
"3553","3","2,150,100,115,148,98,111,-2,-2,-4,±5,±5,±5,Pass","699","","",""
"3554","1","1,Heart Rate,60,60,0,+/- 2 BPM,Pass","700","","",""
"3555","1","2,Heart Rate,120,120,0,+/- 2 BPM,Pass","700","","",""
"3556","1","3,Heart Rate,40,40,0,+/- 2 BPM,Pass","700","","",""
"3557","2","1,95,75,96,76,1,1,±2,±2,Pass","700","","",""
"3558","2","2,90,65,90,65,0,0,±2,±2,Pass","700","","",""
"3559","2","3,80,60,80,60,0,0,±2,±2,Pass","700","","",""
"3560","3","1,120,80,90,121,82,88,1,2,-2,±5,±5,±5,Pass","700","","",""
"3561","3","2,150,100,115,148,98,112,-2,-2,-3,±5,±5,±5,Pass","700","","",""
"3562","1","1,Heart Rate,60,61,1,+/- 2 BPM,Pass","701","","",""
"3563","1","2,Heart Rate,120,121,1,+/- 2 BPM,Pass","701","","",""
"3564","1","3,Heart Rate,40,41,1,+/- 2 BPM,Pass","701","","",""
"3565","2","1,95,75,96,76,1,1,±2,±2,Pass","701","","",""
"3566","2","2,90,65,90,65,0,0,±2,±2,Pass","701","","",""
"3567","2","3,80,60,80,60,0,0,±2,±2,Pass","701","","",""
"3568","3","1,120,80,90,121,82,87,1,2,-3,±5,±5,±5,Pass","701","","",""
"3569","3","2,150,100,115,148,98,111,-2,-2,-4,±5,±5,±5,Pass","701","","",""
"3570","3","1,120,80,90,121,82,87,1,2,-3,±5,±5,±5,Pass","701","","",""
"3571","3","2,150,100,115,148,98,111,-2,-2,-4,±5,±5,±5,Pass","701","","",""
"3572","1","1,Heart Rate,60,60,0,+/- 2 BPM,Pass","702","","",""
"3573","1","2,Heart Rate,120,120,0,+/- 2 BPM,Pass","702","","",""
"3574","1","3,Heart Rate,40,40,0,+/- 2 BPM,Pass","702","","",""
"3575","2","1,95,75,97,77,2,2,±2,±2,Pass","702","","",""
"3576","2","2,90,65,0,0,0,0,±2,±2,Pass","702","","",""
"3577","2","3,80,60,80,60,0,0,±2,±2,Pass","702","","",""
"3578","3","1,120,80,90,121,82,88,1,2,-2,±5,±5,±5,Pass","702","","",""
"3579","3","2,150,100,115,148,98,111,-2,-2,-4,±5,±5,±5,Pass","702","","",""
"3580","21","1,Heart Rate,60,61,1,Between 57 bpm and 63bpm,Pass","703","","",""
"3581","21","2,Heart Rate,120,120,0,Between 114 bpm and 126 bpm,Pass","703","","",""
"3582","22","1,Amplitude,1mv,sensitivity at 20mm/mV,18.3,For an amplitude setting of 1mv and sensitivity of 20mm/mV,peak height should be between 19 mm and 21 mm,Pass","703","","",""
"3583","1","1,Heart Rate,60,60,0,+/- 2 BPM,Pass","704","","",""
"3584","1","2,Heart Rate,120,120,0,+/- 2 BPM,Pass","704","","",""
"3585","1","3,Heart Rate,40,40,0,+/- 2 BPM,Pass","704","","",""
"3586","2","1,95,75,97,77,2,2,±2,±2,Pass","704","","",""
"3587","2","2,90,65,90,65,0,0,±2,±2,Pass","704","","",""
"3588","2","3,80,60,80,60,0,0,±2,±2,Pass","704","","",""
"3589","3","1,120,80,90,121,82,88,1,2,-2,±5,±5,±5,Pass","704","","",""
"3590","3","2,150,100,115,148,98,111,-2,-2,-4,±5,±5,±5,Pass","704","","",""
"3591","1","1,Heart Rate,60,60,0,+/- 2 BPM,Pass","706","","",""
"3592","1","2,Heart Rate,120,120,0,+/- 2 BPM,Pass","706","","",""
"3593","1","3,Heart Rate,40,40,0,+/- 2 BPM,Pass","706","","",""
"3594","2","1,95,75,97,77,2,2,±2,±2,Pass","706","","",""
"3595","2","2,90,65,90,65,0,0,±2,±2,Pass","706","","",""
"3596","2","3,80,60,80,60,0,0,±2,±2,Pass","706","","",""
"3597","3","1,120,80,90,121,82,88,1,2,-2,±5,±5,±5,Pass","706","","",""
"3598","3","2,150,100,115,148,98,111,-2,-2,-4,±5,±5,±5,Pass","706","","",""
"3599","1","1,Heart Rate,60,60,0,+/- 2 BPM,Pass","707","","",""
"3600","1","2,Heart Rate,120,120,0,+/- 2 BPM,Pass","707","","",""
"3601","1","3,Heart Rate,40,40,0,+/- 2 BPM,Pass","707","","",""
"3602","2","1,95,75,95,75,0,0,±2,±2,Pass","707","","",""
"3603","2","2,90,65,90,65,0,0,±2,±2,Pass","707","","",""
"3604","2","3,80,60,80,60,0,0,±2,±2,Pass","707","","",""
"3605","3","1,120,80,90,121,82,88,1,2,-2,±5,±5,±5,Pass","707","","",""
"3606","3","2,150,100,115,148,98,112,-2,-2,-3,±5,±5,±5,Pass","707","","",""
"3615","1","1,Heart Rate,60,60,0,+/- 2 BPM,Pass","708","","",""
"3616","1","2,Heart Rate,120,120,0,+/- 2 BPM,Pass","708","","",""
"3617","1","3,Heart Rate,40,40,0,+/- 2 BPM,Pass","708","","",""
"3618","2","1,95,75,96,76,1,1,±2,±2,Pass","708","","",""
"3619","2","2,90,65,90,65,0,0,±2,±2,Pass","708","","",""
"3620","2","3,80,60,80,60,0,0,±2,±2,Pass","708","","",""
"3621","3","1,120,80,90,121,82,88,1,2,-2,±5,±5,±5,Pass","708","","",""
"3622","3","2,150,100,115,148,98,112,-2,-2,-3,±5,±5,±5,Pass","708","","",""
"3623","1","1,Heart Rate,60,61,1,+/- 2 BPM,Pass","709","","",""
"3624","1","2,Heart Rate,120,121,1,+/- 2 BPM,Pass","709","","",""
"3625","1","3,Heart Rate,40,41,1,+/- 2 BPM,Pass","709","","",""
"3626","2","1,95,75,97,77,2,2,±2,±2,Pass","709","","",""
"3627","2","2,90,65,92,67,2,2,±2,±2,Pass","709","","",""
"3628","2","3,80,60,81,61,1,1,±2,±2,Pass","709","","",""
"3629","3","1,120,80,90,121,82,88,1,2,-2,±5,±5,±5,Pass","709","","",""
"3630","3","2,150,100,115,148,98,111,-2,-2,-4,±5,±5,±5,Pass","709","","",""
"3631","1","1,Heart Rate,60,60,0,+/- 2 BPM,Pass","710","","",""
"3632","1","2,Heart Rate,120,120,0,+/- 2 BPM,Pass","710","","",""
"3633","1","3,Heart Rate,40,40,0,+/- 2 BPM,Pass","710","","",""
"3634","2","1,95,75,96,76,1,1,±2,±2,Pass","710","","",""
"3635","2","2,90,65,90,65,0,0,±2,±2,Pass","710","","",""
"3636","2","3,80,60,80,60,0,0,±2,±2,Pass","710","","",""
"3637","3","1,120,80,90,121,82,87,1,2,-3,±5,±5,±5,Pass","710","","",""
"3638","3","2,150,100,115,148,98,112,-2,-2,-3,±5,±5,±5,Pass","710","","",""
"3639","1","1,Heart Rate,60,61,1,+/- 2 BPM,Pass","711","","",""
"3640","1","2,Heart Rate,120,120,0,+/- 2 BPM,Pass","711","","",""
"3641","1","3,Heart Rate,40,41,1,+/- 2 BPM,Pass","711","","",""
"3642","2","1,95,75,96,76,1,1,±2,±2,Pass","711","","",""
"3643","2","2,90,65,90,65,0,0,±2,±2,Pass","711","","",""
"3644","2","3,80,60,80,60,0,0,±2,±2,Pass","711","","",""
"3645","3","1,120,80,90,121,82,88,1,2,-2,±5,±5,±5,Pass","711","","",""
"3646","3","2,150,100,115,148,98,111,-2,-2,-4,±5,±5,±5,Pass","711","","",""
"3647","1","1,Heart Rate,60,61,1,+/- 2 BPM,Pass","712","","",""
"3648","1","2,Heart Rate,120,120,0,+/- 2 BPM,Pass","712","","",""
"3649","1","3,Heart Rate,40,0,0,+/- 2 BPM,Pass","712","","",""
"3650","2","1,95,75,97,77,2,2,±2,±2,Pass","712","","",""
"3651","2","2,90,65,90,65,0,0,±2,±2,Pass","712","","",""
"3652","2","3,80,60,80,60,0,0,±2,±2,Pass","712","","",""
"3653","3","1,120,80,90,121,82,88,1,2,-2,±5,±5,±5,Pass","712","","",""
"3654","3","2,150,100,115,148,98,111,-2,-2,-4,±5,±5,±5,Pass","712","","",""
"3655","21","1,Heart Rate,60,60,0,Between 57 bpm and 63bpm,Pass","713","","",""
"3656","21","2,Heart Rate,120,120,0,Between 114 bpm and 126 bpm,Pass","713","","",""
"3657","22","1,Amplitude,1mv,sensitivity at 20mm/mV,19.3,For an amplitude setting of 1mv and sensitivity of 20mm/mV,peak height should be between 19 mm and 21 mm,Pass","713","","",""
"3658","1","1,Heart Rate,60,61,1,+/- 2 BPM,Pass","714","","",""
"3659","1","2,Heart Rate,120,120,0,+/- 2 BPM,Pass","714","","",""
"3660","1","3,Heart Rate,40,40,0,+/- 2 BPM,Pass","714","","",""
"3661","2","1,95,75,96,76,1,1,±2,±2,Pass","714","","",""
"3662","2","2,90,65,90,65,0,0,±2,±2,Pass","714","","",""
"3663","2","3,80,60,80,60,0,0,±2,±2,Pass","714","","",""
"3664","3","1,120,80,90,121,82,87,1,2,-3,±5,±5,±5,Pass","714","","",""
"3665","3","2,150,100,115,148,98,111,-2,-2,-4,±5,±5,±5,Pass","714","","",""
"3672","4","1,20,20.45,20.57,20.69,20.41,20.34,20.492,0.492,1,Pass","294","","",""
"3673","4","2,30,29.04,29.57,28.05,28.77,29.75,29.036,0.036,1.5,Pass","294","","",""
"3674","4","3,50,50.65,51.02,50.48,49.54,50.77,50.492,0.492,2.5,Pass","294","","",""
"3691","1","1,Heart Rate,60,60,0,+/- 2 BPM,Pass","283","","",""
"3692","1","2,Heart Rate,120,120,0,+/- 2 BPM,Pass","283","","",""
"3693","1","3,Heart Rate,40,40,0,+/- 2 BPM,Pass","283","","",""
"3694","2","1,95,75,95,76,0,1,±2,±2,Pass","283","","",""
"3695","2","2,90,65,90,66,0,1,±2,±2,Pass","283","","",""
"3696","2","3,80,60,81,62,1,2,±2,±2,Pass","283","","",""
"3697","3","1,120,80,90,120,80,91,0,0,1,±5,±5,±5,Pass","283","","",""
"3698","3","2,150,100,115,152,101,116,2,1,1,±5,±5,±5,Pass","283","","",""
"3699","1","1,Heart Rate,60,60,0,+/- 2 BPM,Pass","284","","",""
"3700","1","2,Heart Rate,120,120,0,+/- 2 BPM,Pass","284","","",""
"3701","1","3,Heart Rate,40,40,0,+/- 2 BPM,Pass","284","","",""
"3702","2","1,95,75,96,76,1,1,±2,±2,Pass","284","","",""
"3703","2","2,90,65,90,67,0,2,±2,±2,Pass","284","","",""
"3704","2","3,80,60,80,62,0,2,±2,±2,Pass","284","","",""
"3705","3","1,120,80,90,122,81,91,2,1,1,±5,±5,±5,Pass","284","","",""
"3706","3","2,150,100,115,149,100,114,-1,0,-1,±5,±5,±5,Pass","284","","",""
"3707","1","1,Heart Rate,60,60,0,+/- 2 BPM,Pass","285","","",""
"3708","1","2,Heart Rate,120,120,0,+/- 2 BPM,Pass","285","","",""
"3709","1","3,Heart Rate,40,40,0,+/- 2 BPM,Pass","285","","",""
"3710","2","1,95,75,95,74,0,-1,±2,±2,Pass","285","","",""
"3711","2","2,90,65,90,67,0,2,±2,±2,Pass","285","","",""
"3712","2","3,80,60,80,61,0,1,±2,±2,Pass","285","","",""
"3713","3","1,120,80,90,121,81,91,1,1,1,±5,±5,±5,Pass","285","","",""
"3714","3","2,150,100,115,151,99,114,1,-1,-1,±5,±5,±5,Pass","285","","",""
"3715","1","1,Heart Rate,60,60,0,+/- 2 BPM,Pass","286","","",""
"3716","1","2,Heart Rate,120,120,0,+/- 2 BPM,Pass","286","","",""
"3717","1","3,Heart Rate,40,41,1,+/- 2 BPM,Pass","286","","",""
"3718","2","1,95,75,95,76,0,1,±2,±2,Pass","286","","",""
"3719","2","2,90,65,90,67,0,2,±2,±2,Pass","286","","",""
"3720","2","3,80,60,80,61,0,1,±2,±2,Pass","286","","",""
"3721","3","1,120,80,90,121,81,89,1,1,-1,±5,±5,±5,Pass","286","","",""
"3722","3","2,150,100,115,150,101,115,0,1,0,±5,±5,±5,Pass","286","","",""
"3723","1","1,Heart Rate,60,60,0,+/- 2 BPM,Pass","289","","",""
"3724","1","2,Heart Rate,120,121,1,+/- 2 BPM,Pass","289","","",""
"3725","1","3,Heart Rate,40,41,1,+/- 2 BPM,Pass","289","","",""
"3726","2","1,95,75,95,76,0,1,±2,±2,Pass","289","","",""
"3727","2","2,90,65,91,67,1,2,±2,±2,Pass","289","","",""
"3728","2","3,80,60,80,60,0,,±2,±2,Pass","289","","",""
"3729","3","1,120,80,90,121,81,89,1,1,-1,±5,±5,±5,Pass","289","","",""
"3730","3","2,150,100,115,149,99,115,-1,-1,0,±5,±5,±5,Pass","289","","",""
"3731","1","1,Heart Rate,60,60,0,+/- 2 BPM,Pass","290","","",""
"3732","1","2,Heart Rate,120,120,0,+/- 2 BPM,Pass","290","","",""
"3733","1","3,Heart Rate,40,41,,+/- 2 BPM,Pass","290","","",""
"3734","2","1,95,75,95,76,0,1,±2,±2,Pass","290","","",""
"3735","2","2,90,65,90,67,0,2,±2,±2,Pass","290","","",""
"3736","2","3,80,60,81,62,1,2,±2,±2,Pass","290","","",""
"3737","3","1,120,80,90,121,83,91,1,3,1,±5,±5,±5,Pass","290","","",""
"3738","3","2,150,100,115,149,99,113,-1,-1,-2,±5,±5,±5,Pass","290","","",""
"3739","1","1,Heart Rate,60,60,0,+/- 2 BPM,Pass","291","","",""
"3740","1","2,Heart Rate,120,121,1,+/- 2 BPM,Pass","291","","",""
"3741","1","3,Heart Rate,40,40,0,+/- 2 BPM,Pass","291","","",""
"3742","2","1,95,75,96,76,1,1,±2,±2,Pass","291","","",""
"3743","2","2,90,65,90,67,0,2,±2,±2,Pass","291","","",""
"3744","2","3,80,60,80,62,0,2,±2,±2,Pass","291","","",""
"3745","3","1,120,80,90,121,80,92,1,0,2,±5,±5,±5,Pass","291","","",""
"3746","3","2,150,100,115,151,101,115,1,1,0,±5,±5,±5,Pass","291","","",""
"3759","1","1,Heart Rate,60,60,0,+/- 2 BPM,Pass","292","","",""
"3760","1","2,Heart Rate,120,120,0,+/- 2 BPM,Pass","292","","",""
"3761","1","3,Heart Rate,40,40,0,+/- 2 BPM,Pass","292","","",""
"3762","2","1,95,75,96,77,1,2,±2,±2,Pass","292","","",""
"3763","2","2,90,65,90,64,0,-1,±2,±2,Pass","292","","",""
"3764","2","3,80,60,80,61,0,1,±2,±2,Pass","292","","",""
"3765","3","1,120,80,90,120,83,89,0,3,-1,±5,±5,±5,Pass","292","","",""
"3766","3","2,150,100,115,150,101,115,0,1,0,±5,±5,±5,Pass","292","","",""
"3770","2","1,95,75,95,76,0,1,±2,±2,Pass","281","","",""
"3771","2","2,90,65,90,66,0,1,±2,±2,Pass","281","","",""
"3772","2","3,80,60,80,60,0,0,±2,±2,Pass","281","","",""
"3773","3","1,120,80,90,123,82,89,3,2,-1,±5,±5,±5,Pass","281","","",""
"3774","3","2,150,100,115,151,99,114,1,-1,-1,±5,±5,±5,Pass","281","","",""
"3791","4","1,20,19.77,20.97,21.44,19.72,18.66,20.112,0.112,1,Pass","298","","",""
"3792","4","2,30,30.14,28.77,29.10,31.22,29.42,29.73,-0.27,1.5,Pass","298","","",""
"3793","4","3,50,51.19,53.16,49.82,50.96,50.89,51.204,1.204,2.5,Pass","298","","",""
"3795","1","2,Heart Rate,120,120,0,+/- 2 BPM,Pass","302","","",""
"3796","1","3,Heart Rate,40,40,0,+/- 2 BPM,Pass","302","","",""
"3797","2","1,95,75,95,76,0,1,±2,±2,Pass","302","","",""
"3798","2","2,90,65,90,65,0,0,±2,±2,Pass","302","","",""
"3799","2","3,80,60,80,60,0,0,±2,±2,Pass","302","","",""
"3800","3","1,120,80,90,122,83,83,2,3,3,±5,±5,±5,Pass","302","","",""
"3801","3","2,150,100,115,153,100,114,3,0,-1,±5,±5,±5,Pass","302","","",""
"3811","1","1,Heart Rate,60,60,0,+/- 2 BPM,Pass","307","","",""
"3812","1","2,Heart Rate,120,120,0,+/- 2 BPM,Pass","307","","",""
"3813","1","3,Heart Rate,40,40,0,+/- 2 BPM,Pass","307","","",""
"3814","2","1,95,75,95,76,0,1,±2,±2,Pass","307","","",""
"3815","2","2,90,65,90,66,0,1,±2,±2,Pass","307","","",""
"3816","2","3,80,60,80,62,0,2,±2,±2,Pass","307","","",""
"3817","3","1,120,80,90,122,82,92,2,2,2,±5,±5,±5,Pass","307","","",""
"3818","3","2,150,100,115,150,90,116,0,0,1,±5,±5,±5,Pass","307","","",""
"3819","1","1,Heart Rate,60,60,0,+/- 2 BPM,Pass","318","","",""
"3820","1","2,Heart Rate,120,120,0,+/- 2 BPM,Pass","318","","",""
"3821","1","3,Heart Rate,40,40,0,+/- 2 BPM,Pass","318","","",""
"3822","2","1,95,75,95,77,0,2,±2,±2,Pass","318","","",""
"3823","2","2,90,65,90,66,0,1,±2,±2,Pass","318","","",""
"3824","2","3,80,60,80,62,0,2,±2,±2,Pass","318","","",""
"3825","3","1,120,80,90,121,83,89,1,3,-1,±5,±5,±5,Pass","318","","",""
"3826","3","2,150,100,115,152,101,115,2,1,0,±5,±5,±5,Pass","318","","",""
"3827","4","1,20,,,,,,,,1,Pass","0","","",""
"3828","4","2,30,,,,,,,,1.5,Pass","0","","",""
"3829","4","3,50,,,,,,,,2.5,Pass","0","","",""
"3830","4","1,20,21.86,21.46,19.09,20.19,18.79,20.222,0.222,1,Pass","319","","",""
"3831","4","2,30,28.75,29.57,31.58,30.09,30.58,30.114,0.114,1.5,Pass","319","","",""
"3832","4","3,50,51.18,50.13,49.01,50.37,50.26,50.19,0.19,2.5,Pass","319","","",""
"3833","4","1,20,21.58,21.46,19.09,20.19,18.79,20.222,0.222,1,Pass","0","","",""
"3834","4","2,30,28.75,29.57,31.58,30.09,30.58,30.114,0.114,1.5,Pass","0","","",""
"3835","4","3,50,51.18,50.13,49.01,50.37,50.26,50.19,0.19,2.5,Pass","0","","",""
"3836","1","1,Heart Rate,60,60,0,+/- 2 BPM,Pass","320","","",""
"3837","1","2,Heart Rate,120,120,0,+/- 2 BPM,Pass","320","","",""
"3838","1","3,Heart Rate,40,40,0,+/- 2 BPM,Pass","320","","",""
"3839","2","1,95,75,96,76,1,1,±2,±2,Pass","320","","",""
