"DUT_ID","Report_info_ID","Serial_No","Biomedical_ID","Location","Condition_of_item","ElectricalSafety","Performance","ActiveStatus","CreatedDate"
"3894","3916","NA","NA","OT","No Visible Damage","False","True","",""
"3895","3917","DF72857788","NA","OT","No Visible Damage","True","True","",""
"3896","3918","NA","NA","OT","No Visible Damage","False","True","",""
"3897","3919","NA","NA","OT","No Visible Damage","False","True","",""
"3898","3920","NA","NA","OT","No Visible Damage","False","True","",""
"3899","3921","NA","NA","MOT","No Visible Damage","False","True","",""
"3900","3922","NA","NA","MOT","No Visible Damage","False","True","",""
"3901","3923","US34481328","NA","MICU","No Visible Damage","True","True","",""
"3902","3924","T10L123409","NA","MICU","No Visible Damage","True","True","",""
"3903","3925","ABMD4L1795","NA","MICU","No Visible Damage","True","True","",""
"3904","3926","US34481325","NA","MICU","No Visible Damage","True","True","",""
"3905","3927","BQMEDF2227","NA","MICU","No Visible Damage","True","True","",""
"3906","3928","ASED-0029","NA","MICU","No Visible Damage","True","True","",""
"3907","3929","DNTB4E2575","NA","MICU","No Visible Damage","True","True","",""
"3908","3930","134048459","NA","MICU","No Visible Damage","False","True","",""
"3909","3931","NA","NA","PODIATRY","No Visible Damage","False","True","",""
"3910","3932","321602","NA","CASUALITY","No Visible Damage","False","True","",""
"3911","3933","62302","NA","CASUALITY","No Visible Damage","False","True","",""
"3912","3934","321202","NA","CASUALITY","No Visible Damage","False","True","",""
"3913","3935","53230","NA","CASUALITY","No Visible Damage","False","True","",""
"3914","3936","334314","NA","CASUALITY","No Visible Damage","False","True","",""
"3915","3937","109228","NA","CASUALITY","No Visible Damage","False","True","",""
"3916","3938","31292","NA","PODIATRY","No Visible Damage","False","True","",""
"3917","3939","131000621","NA","CASUALITY","No Visible Damage","False","True","",""
"3918","3940","53295","NA","CASUALITY","No Visible Damage","False","True","",""
"3919","3941","31298","NA","DR ASHOK OP","No Visible Damage","False","True","",""
"3920","3942","NA","NA","IP","No Visible Damage","False","True","",""
"3921","3943","321590","NA","OPD","No Visible Damage","False","True","",""
"3922","3944","322598","NA","DR SREE GANESH OP","No Visible Damage","False","True","",""
"3923","3945","322596","NA","DR PRAVEEN OP","No Visible Damage","False","True","",""
"3924","3946","NA","NA","BMD","No Visible Damage","False","True","",""
"3925","3947","1209388","NA","MOT","No Visible Damage","False","True","",""
"3926","3948","V111011588","NA","PODIATRY","No Visible Damage","True","False","",""
"3927","3949","D71101072","NA","PODIATRY","No Visible Damage","True","False","",""
"3928","3950","T111-4212","NA","PHYSIOTHERAPY","No Visible Damage","True","False","",""
"3929","3951","T5110318","NA","PHYSIOTHERAPY","No Visible Damage","True","False","",""
"3930","3952","NA","NA","PHYSIOTHERAPY","No Visible Damage","True","False","",""
"3931","3953","4391-A","NA","PHYSIOTHERAPY","No Visible Damage","True","False","",""
"3932","3954","T-342","NA","PHYSIOTHERAPY","No Visible Damage","True","False","",""
"3933","3955","TD-1119","NA","PHYSIOTHERAPY","No Visible Damage","True","False","",""
"3934","3956","T31101082","NA","PHYSIOTHERAPY","No Visible Damage","True","False","",""
"3935","3957","A16323","NA","X-RAY","No Visible Damage","True","False","",""
"3936","3958","100732092","NA","LAB","No Visible Damage","True","False","",""
"3937","3959","100934229","NA","LAB","No Visible Damage","True","False","",""
"3938","3960","05021579","NA","LAB","No Visible Damage","True","False","",""
"3939","3961","367981","NA","LAB","No Visible Damage","False","True","",""
"3940","3962","10S1101112362","NA","OT","No Visible Damage","True","False","",""
"3941","3963","367982","NA","LAB","No Visible Damage","False","True","",""
"3942","3964","0706224","NA","OT","No Visible Damage","True","False","",""
"3943","3965","367974","NA","LAB","No Visible Damage","False","True","",""
"3944","3966","NF-46","NA","LAB","No Visible Damage","True","False","",""
"3945","3967","NA","NA","OT","No Visible Damage","True","False","",""
"3946","3968","15709","NA","LAB","No Visible Damage","True","True","",""
"3947","3969","6635323669","NA","OT","No Visible Damage","True","False","",""
"3948","3970","02648","NA","LAB","No Visible Damage","True","False","",""
"3949","3971","000295","NA","OT","No Visible Damage","False","True","",""
"3950","3972","16842","NA","LAB","No Visible Damage","True","True","",""
"3951","3973","1001338","NA","OT","No Visible Damage","False","True","",""
"3952","3974","7362","NA","LAB","No Visible Damage","False","True","",""
"3953","3975","6635324148","NA","OT","No Visible Damage","True","False","",""
"3954","3976","011ES0H01599","NA","LAB","No Visible Damage","True","False","",""
"3955","3977","11G62124","NA","LAB","No Visible Damage","True","False","",""
"3956","3978","201380538","NA","OT","No Visible Damage","True","False","",""
"3957","3979","0812282","NA","OT","No Visible Damage","False","True","",""
"3958","3980","INC102727128","NA","LAB","No Visible Damage","False","True","",""
"3959","3981","665323289","NA","OT","No Visible Damage","True","False","",""
"3960","3982","27110940","NA","LAB","No Visible Damage","False","True","",""
"3961","3983","ND390-1-1205","NA","OT","No Visible Damage","True","False","",""
"3962","3984","27110902033","NA","OT","No Visible Damage","False","True","",""
"3963","3985","4H6993","NA","OT","No Visible Damage","True","False","",""
"3964","3986","3915","NA","LAB","No Visible Damage","False","True","",""
"3965","3987","1402850301X","NA","OT","No Visible Damage","True","False","",""
"3966","3988","6873","NA","LAB","No Visible Damage","False","True","",""
"3967","3989","2701130399","NA","OT","No Visible Damage","False","True","",""
"3968","3990","2549","NA","LAB","No Visible Damage","True","False","",""
"3969","3991","31011400190","NA","OT","No Visible Damage","True","False","",""
"3970","3992","707","NA","LAB","No Visible Damage","True","False","",""
"3971","3993","22120911","NA","OT","No Visible Damage","False","True","",""
"3972","3994","31011400191","NA","OT","No Visible Damage","True","False","",""
"3973","3995","621440344","NA","OT","No Visible Damage","True","False","",""
"3974","3996","27110905","NA","OT","No Visible Damage","False","True","",""
"3975","3997","DE72887780","NA","OT","No Visible Damage","True","True","",""
"3976","3998","1102308501X","NA","OT","No Visible Damage","True","False","",""
"3977","3999","1653-LS","NA","OT","No Visible Damage","True","False","",""
"3978","4000","18943","NA","LAB","No Visible Damage","True","False","",""
"3979","4001","0505103","NA","OT","No Visible Damage","True","False","",""
"3980","4002","NA","NA","LAB","No Visible Damage","True","False","",""
"3981","4003","VTY-850","NA","OT","No Visible Damage","True","False","",""
"3982","4004","238","NA","OT","No Visible Damage","True","False","",""
"3983","4005","0.015591","NA","LAB","No Visible Damage","True","False","",""
"3984","4006","31011400189","NA","OT","No Visible Damage","True","False","",""
"3985","4007","31011400194","NA","OT","No Visible Damage","True","False","",""
"3986","4008","6635323722","NA","OT","No Visible Damage","True","False","",""
"3987","4009","27110904","NA","OT","No Visible Damage","False","True","",""
"3988","4010","050106","NA","OT","No Visible Damage","False","True","",""
"3989","4011","784","NA","LAB","No Visible Damage","True","False","",""
"3990","4012","5653","NA","LAB","No Visible Damage","True","False","",""
"3991","4013","1122","NA","LAB","No Visible Damage","True","False","",""
"3992","4014","406064","PH 239","BLOOD BANK","No Visible Damage","False","True","",""
"3993","4015","301032","PH 240","BLOOD BANK","No Visible Damage","False","True","",""
"3994","4016","8058","NA","LAB","No Visible Damage","False","True","",""
"3995","4017","13125","NA","LAB","No Visible Damage","False","True","",""
"3996","4018","13124","NA","LAB","No Visible Damage","False","True","",""
"3997","4019","NA","NA","LAB","No Visible Damage","False","True","",""
"3998","4020","165","NA","LAB","No Visible Damage","True","False","",""
"3999","4021","22120916","NA","LAB","No Visible Damage","False","True","",""
"4000","4022","957","NA","LAB","No Visible Damage","True","False","",""
"4001","4023","953","NA","LAB","No Visible Damage","False","True","",""
"4002","4024","09060920","NA","LAB","No Visible Damage","False","True","",""
"4003","4025","1361106","NA","LAB","No Visible Damage","False","True","",""
"4004","4026","TM-11021012","NA","LAB","No Visible Damage","False","True","",""
"4005","4027","497","NA","LAB","No Visible Damage","False","True","",""
"4006","4028","110136728","NA","LAB","No Visible Damage","True","False","",""
"4007","4029","1120","NA","LAB","No Visible Damage","False","True","",""
"4008","4030","NA","NA","LAB","No Visible Damage","False","True","",""
"4009","4031","IHC-232E","NA","LAB","No Visible Damage","False","True","",""
"4010","4032","10108","NA","LAB","No Visible Damage","False","True","",""
"4011","4033","18066","NA","LAB","No Visible Damage","True","False","",""
"4012","4034","DC0J482618","NA","LAB","No Visible Damage","True","False","",""
"4013","4035","331","NA","LAB","No Visible Damage","True","False","",""
"4014","4036","ITV1215009","NA","LAB","No Visible Damage","True","False","",""
"4015","4037","581211021E","NA","LAB","No Visible Damage","True","False","",""
"4016","4038","581206033E","NA","LAB","No Visible Damage","True","False","",""
"4017","4039","80501","NA","LAB","No Visible Damage","True","False","",""
"4018","4040","R3164PAPAC711346P","NA","LAB","No Visible Damage","False","True","",""
"4019","4041","11213033","NA","LAB","No Visible Damage","False","True","",""
"4020","4042","11213034","NA","LAB","No Visible Damage","False","True","",""
"4021","4043","HM-11021133","NA","LAB","No Visible Damage","False","True","",""
"4022","4044","HM-11021135","NA","LAB","No Visible Damage","False","True","",""
"4023","4045","140267191","NA","BLOOD BANK","No Visible Damage","True","False","",""
"4024","4046","BHLC-2442","NA","BLOOD BANK","No Visible Damage","True","True","",""
"4025","4047","1381-C33/14","NA","BLOOD BANK","No Visible Damage","False","True","",""
"4026","4048","1302031","NA","BLOOD BANK","No Visible Damage","False","True","",""
"4027","4049","1371-314","NA","BLOOD BANK","No Visible Damage","False","True","",""
"4028","4050","NA","NA","BLOOD BANK","No Visible Damage","False","True","",""
"4029","4051","025-3/4","NA","BLOOD BANK","No Visible Damage","True","False","",""
"4030","4052","14012840","NA","BLOOD BANK","No Visible Damage","True","False","",""
"4031","4053","41597573","NA","BLOOD BANK","No Visible Damage","True","False","",""
"4032","4054","14012842","NA","BLOOD BANK","No Visible Damage","True","False","",""
"4033","4055","1310733","NA","BLOOD BANK","No Visible Damage","True","False","",""
"4034","4056","996314","NA","BLOOD BANK","No Visible Damage","False","True","",""
"4035","4057","357-905034","NA","BLOOD BANK","No Visible Damage","True","False","",""
"4036","4058","888-2840A","NA","BLOOD BANK","No Visible Damage","True","False","",""
"4037","4059","JGCM-1583","NA","BLOOD BANK","No Visible Damage","True","False","",""
"4038","4060","13111597","NA","BLOOD BANK","No Visible Damage","True","False","",""
"4039","4061","14041676","NA","BLOOD BANK","No Visible Damage","True","False","",""
"4040","4062","1403575","NA","BLOOD BANK","No Visible Damage","False","True","",""
"4041","4063","1403390","NA","BLOOD BANK","No Visible Damage","False","True","",""
"4042","4064","2013-05357","NA","BLOOD BANK","No Visible Damage","True","False","",""
"4043","4065","DF40U300L","NA","BLOOD BANK","No Visible Damage","False","True","",""
"4044","4066","1403259","NA","BLOOD BANK","No Visible Damage","False","True","",""
"4045","4067","1301463","NA","BLOOD BANK","No Visible Damage","False","True","",""
"4046","4068","1403576","NA","BLOOD BANK","No Visible Damage","False","True","",""
"4047","4069","1403298","NA","BLOOD BANK","No Visible Damage","False","True","",""
"4048","4070","MDL130124-1","NA","PODIATRY","No Visible Damage","True","False","",""
"4049","4071","NA","NA","LAB","No Visible Damage","True","False","",""
"4050","4072","0.00158","NA","LAB","No Visible Damage","True","False","",""
"4051","4073","90602918","NA","LAB","No Visible Damage","False","True","",""
"4052","4074","321616","NA","IP","No Visible Damage","False","True","",""
"4053","4075","R414PA0601172K","NA","IP","No Visible Damage","False","True","",""
"4054","4076","NA","NA","IP","No Visible Damage","False","True","",""
"4055","4077","17120923","NA","IP","No Visible Damage","False","True","",""
"4056","4078","02NT0026","NA","OT","No Visible Damage","True","False","",""
"4057","4079","FRB770112M","NA","CSSD","No Visible Damage","True","False","",""
"4058","4080","2076","NA","CSSD","No Visible Damage","False","True","",""
"4059","4081","940","NA","CSSD","No Visible Damage","False","True","",""
"4060","4082","1970614","NA","CSSD","No Visible Damage","False","True","",""
"4061","4083","83/04-05","NA","CSSD","No Visible Damage","False","True","",""
"4062","4084","1111216","NA","LASIK OT","No Visible Damage","True","False","",""
"4063","4085","NA","NA","LASIK OT","No Visible Damage","True","False","",""
"4064","4086","2145-01/05-1517","NA","LASIK OT","No Visible Damage","True","False","",""
"4065","4087","XLE00211","NA","LASIK OT","No Visible Damage","True","False","",""
"4066","4088","NA","NA","LASIK OT","No Visible Damage","False","True","",""
"4067","4089","6635323289","NA","FREE OT","No Visible Damage","True","False","",""
"4068","4090","6635324349","NA","FREE OT","No Visible Damage","True","False","",""
"4069","4091","2701130389","NA","FREE OT","No Visible Damage","False","True","",""
"4070","4092","2701130388","NA","FREE OT","No Visible Damage","False","True","",""
"4071","4093","NA","NA","FREE OT","No Visible Damage","False","True","",""
"4072","4094","31011400188","NA","FREE OT","No Visible Damage","True","False","",""
"4073","4095","030N4PAF300264N","NA","FREE OT","No Visible Damage","False","True","",""
"4074","4096","331100027","NA","SOT","No Visible Damage","True","False","",""
"4075","4097","0106061","NA","SOT","No Visible Damage","True","False","",""
"4076","4098","NA","B0103030","SPECIAL WARD","No Visible Damage","False","True","",""
"4077","4099","206019010","B0108002","SPECIAL WARD","No Visible Damage","False","True","",""
"4078","4100","NA","NA","SPECIAL WARD","No Visible Damage","False","True","",""
"4079","4101","CUTA9K3205","NA","SPECIAL WARD","No Visible Damage","False","True","",""
"4080","4102","S34A020815535ZA","NA","SPECIAL WARD","No Visible Damage","True","True","",""
"4081","4103","DC7887766","NA","OT","No Visible Damage","True","True","",""
"4082","4104","AC 207","NA","CORRIDOR","No Visible Damage","False","True","",""
"4083","4105","2070","NA","CORRIDOR","No Visible Damage","True","True","",""
"4084","4106","1301226101X","NA","OT","No Visible Damage","True","False","",""
"4085","4107","6635324150","NA","OT","No Visible Damage","True","False","",""
"4086","4108","206434654","NA","OT","No Visible Damage","True","False","",""
"4087","4109","1009328","NA","OT","No Visible Damage","False","True","",""
"4088","4110","INC0729249","NA","OT","No Visible Damage","False","True","",""
"4089","4111","NA","NA","OT","No Visible Damage","False","True","",""
"4090","4112","17120926","NA","OT","No Visible Damage","False","True","",""
"4091","4113","200907087A1LTF","NA","SPECIAL WARD","No Visible Damage","False","True","",""
"4092","4114","1111209/109809","NA","SPECIAL WARD","No Visible Damage","True","False","",""
"4093","4115","NA","NA","SPECIAL WARD","No Visible Damage","True","False","",""
"4094","4116","INC071225095","NA","SPECIAL WARD","No Visible Damage","False","True","",""
"4095","4117","27110938","NA","SPECIAL WARD","No Visible Damage","False","True","",""
"4096","4118","NA","NA","SPECIAL WARD","No Visible Damage","False","True","",""
"4097","4119","1210505044","NA","ACCADEMICS","No Visible Damage","True","False","",""
"4098","4120","83386","NA","ACCADEMICS","No Visible Damage","True","False","",""
"4099","4121","NA","NA","ACCADEMICS","No Visible Damage","True","False","",""
"4100","4122","858697","NA","PROCEDURE ROOM","No Visible Damage","True","False","",""
